Gene.symbol	logFC
SCUBE3	0.09154431
HAB1	0.09153600666666667
FCF1	0.09151436333333332
NUDT10	0.091488585
TRAF3IP2-AS1	0.091442122
UPK3B	0.09140007
RPS21	0.091308535
CD274	0.091295185
GLTSCR2	0.09129354
SPRYD7	0.09125902999999999
NOVA2	0.0911519575
PAX6	0.09108215
IPO7	0.0910237925
CRYGS	0.090993085
SATB1	0.09098207666666668
CD79A	0.09094819999999999
CCR4	0.09092818
EHD1	0.09092016
FFAR1	0.09089849000000001
TIGIT	0.09089271
CTDNEP1	0.09087781
FMR1NB	0.09076599
IL26	0.09068931
POGZ	0.09065819500000001
PTHLH	0.09059272666666666
TMC8	0.09046899333333334
ANGPTL2	0.09046386
ADH7	0.09042353
HEATR4	0.09036821
TMEM38A	0.09032457
OR51A1P	0.0903244
PPP4R3CP	0.09029198
ANGPT4	0.09029147
HS3ST5	0.09028469
S100A5	0.09013799
UGT2A3	0.09011051
HRASLS	0.089970255
USP29	0.08995285
SYT5	0.089933015
ARL9	0.08981725
ZIC1	0.08980307333333333
ZNF775	0.0897234975
ARL6IP4	0.08967519
VCL	0.08962305
C3P1	0.08961418
NEU1	0.08952853
ARHGEF10	0.08947235749999999
SARS	0.089466415
PHLDA2	0.08937198666666667
PTPRCAP	0.08932816
PWP1	0.08931449333333334
CCDC34	0.08930471
MAPKAPK3	0.089251315
SEPT6	0.089228584
P2RX5	0.08922023
STK11IP	0.08917808
GRAMD1A	0.08915411999999999
MVB12B	0.089018752
SCART1	0.08899687
BBS2	0.08896607
RHO	0.088936935
ACOT12	0.08890244
ZNF460	0.08886560333333333
FOXE1	0.08883208000000001
CDKL3	0.08882266999999999
PADI3	0.08882178
RMST	0.08876364333333334
FIBCD1	0.0887607
GPR32	0.08875167
BTAF1	0.08871586
C17orf62	0.08860926
GPR141	0.08855712
GPRC5B	0.08843436
MAGEE2	0.08841266
SMIM19	0.08837005
CDR1	0.08834931
TMEM55B	0.08831742
DLG4	0.088212395
GPR4	0.088160025
TTN	0.08815907166666667
DMGDH	0.088152065
CRHBP	0.0881055
MAP1LC3C	0.08809853
STK32A	0.08786353
INAFM2	0.08784851
NKAIN4	0.0878403475
MANBAL	0.08779997
RBM6	0.08778524
C3orf79	0.08776909
HPS3	0.08767173333333333
FLJ22763	0.0875889
KALRN	0.08745305571428572
PYGO2	0.087447385
EXT2	0.08740431000000001
ZCCHC8	0.08739903500000001
ATP13A3	0.08731505
TAF4	0.08726143
CCL24	0.08725979
FNDC11	0.08721621
DCSTAMP	0.08703681
RASGEF1C	0.08691397
PCYOX1L	0.08689495
BDP1	0.08689082999999999
HAO2	0.086879495
TMEM151A	0.08686846
GSG1	0.086846875
MAN1B1-AS1	0.08683124
L1CAM	0.086729115
SPATA21	0.08672486
FRG1EP	0.08667062
PXT1	0.08654806
CCL1	0.08649836
OSBP2	0.08636334666666667
ALG13	0.086347518
LIMCH1	0.08631333249999999
PHC2	0.08625789
NKX2-2	0.08624401
PDE6C	0.08621662
ZNF649-AS1	0.08617986
TBC1D17	0.08609562
TMEM115	0.08599393
AQR	0.08592770999999999
USHBP1	0.08590586
ZNF577	0.085854225
FAM110B	0.08585114
SPATC1	0.08571631
ZADH2	0.0856705542857143
KCNJ10	0.085658255
NLRC4	0.08562639500000001
MYRFL	0.08561358
ZIC4	0.08557924
CRP	0.0855763
CLEC1B	0.08553405
CRADD	0.08549762
RAB40B	0.08538610666666667
CCDC148	0.085317235
CARMIL3	0.0852884
AHI1	0.08527715
ANKLE2	0.08523974333333334
EIF1AD	0.08521115500000001
ING3	0.085162365
CES1P1	0.08515225
GEMIN6	0.085069
ZNF541	0.08505616
TRIM64EP	0.08504152
CYP2E1	0.0850126975
AQP9	0.08499352
DAB2IP	0.08487647000000001
DUX1	0.08487442
CYP4F2	0.08485762
RPL24	0.08485082499999999
VPS28	0.08478089
CNNM1	0.08475065
CASD1	0.08455822666666668
SGK2	0.084541805
ZNF549	0.08446196
P2RY6	0.08444985
HSD17B7	0.08441183
KCNIP2	0.0843553575
CADPS	0.08435440666666666
RPL23A	0.08423851
ATP6V0A1	0.08416441999999999
C5orf51	0.08412543
ZNF556	0.08411461
RPL14	0.08409141333333334
CERCAM	0.084067715
TMEM268	0.08402678
FABP1	0.08395895
LNPK	0.08382632333333334
FAT2	0.08378801
C8orf33	0.08373948
C17orf51	0.0836233125
OSM	0.08359793500000001
FAM49B	0.08356000333333333
AFF4	0.083438605
NFKB2	0.08341642666666667
C18orf21	0.083371445
FEM1B	0.08337056666666667
ARHGEF10L	0.083369285
SLC25A5-AS1	0.08335742500000001
CFHR4	0.08329504
TCEA2	0.08328637666666666
C15orf57	0.08326263
LDHAL6B	0.0832142
PRKAG2	0.083182568
TPRN	0.08316549
PLCH2	0.0831358
PARD6A	0.08311429
DIXDC1	0.08311328
FAM92A1	0.08310415333333333
PTEN	0.08308417428571428
WBP4	0.08304270333333334
MEPE	0.08302175
BEST3	0.08286602333333333
ARSK	0.08283279666666667
FAM183CP	0.082804150000000007
TNXB	0.08257692
TMEM42	0.0825768
TMBIM4	0.0823470625
AHDC1	0.08234086333333335
TIAM1	0.082335295
SENCR	0.08227779
DECR1	0.082136700000000007
CDKL5	0.08213321666666666
LYN	0.0821154
MYCN	0.081953383
GCC2	0.08178026
TPGS2	0.08176954142857144
ANGPTL3	0.08170733
DUSP11	0.08168119
NAT8L	0.081595115
LRRC63	0.08153829
ERCC6	0.081497555
KIFAP3	0.08144793
KCNJ15	0.081425716
SNORA71B	0.08137233
C20orf203	0.08136968
ZNF277	0.081348675
UNC5CL	0.08133287
NRG3	0.08131149
ARMC1	0.081258
PHF2P1	0.08120832
TRIM8	0.081195946
MEIS3P1	0.08118723
C12orf66	0.08115919999999999
ACTL9	0.08114153
COX7C	0.08097281666666667
ENKD1	0.08095616
CRNKL1	0.08088145
MRPL32	0.08084286
MAFK	0.08079073499999999
HPCAL4	0.08075423500000001
SGCA	0.08074653
RBFOX1	0.08072996666666667
AGPAT4-IT1	0.08070325
INPP4A	0.08070093333333334
TMEM116	0.08068952333333333
BBS9	0.080664482
TBC1D27	0.080645240000000007
CD160	0.08053278
GHITM	0.08048210333333333
SPINK13	0.08046516
ASPG	0.08045495000000001
HMBOX1	0.0803421675
ANKRD1	0.08026461
SMNP	0.08020733
L3MBTL4-AS1	0.08015296
ANKRD33	0.08008706
MYH13	0.08003037
TEX13A	0.080025175
FAM3D	0.07998822
ZNF230	0.07998724
PRR14L	0.079936455
GKN1	0.07992574
ADAMTS4	0.0798912
RNF185	0.07986054
SHISA4	0.07980914
GRM2	0.079764275
C6orf203	0.07973652
INTS4P1	0.07973467
PWRN2	0.079727435
PTPN1	0.07972576499999999
KCNA5	0.07961874
CNNM3	0.07961401
BIRC7	0.07953826
RAB40AL	0.07951436
DNM1P41	0.07951212
CDA	0.07950357
RBAKDN	0.07948115
IL36B	0.07943322
GSG1L	0.0794172
GBAP1	0.07939669
PODNL1	0.0793808
MED12	0.0793413675
PLEKHN1	0.07931537
R3HDM2	0.07928712
TP53BP2	0.07908666
MZT2B	0.07904975
C1orf50	0.07904159
RND1	0.07900202
MYOZ1	0.0789616
CYHR1	0.078944575
SLC6A13	0.078921885
ITGAX	0.07880962999999999
NUDT4	0.07876509666666667
FNDC8	0.0787198
PARP9	0.07869794499999999
CHRM1	0.07869577
IRAK1	0.07862669500000001
CYB5A	0.07858904
SLC38A9	0.078581245
HIC2	0.0785794925
GSC2	0.07857675
NECTIN1	0.07857429249999999
INPP5K	0.078566215
UGT1A6	0.07856597
TFAP2A-AS1	0.078560385
DGCR10	0.07855427
CEACAM5	0.07847222
HIRIP3	0.07846695
CCDC191	0.07841363
ZNF568	0.078378022
PRSS2	0.078359225
SLC35G1	0.07831634333333333
ANKHD1	0.07823491
SMARCAL1	0.07812007
LRCH4	0.07808773333333333
UTRN	0.07808162333333334
NALCN-AS1	0.07807685
C17orf77	0.07802303
NINJ1	0.07799173
RGPD4-AS1	0.07797667
RBAK	0.07793416666666665
C7orf50	0.07793382333333333
LMO3	0.077900995
SRRM3	0.07782413666666667
OSBPL1A	0.07780701666666666
ZNF280A	0.07780251
LHFPL1	0.07779089
CLNS1A	0.077751325
DBT	0.07761550666666667
IFITM3	0.0775939
ATP6V0E2-AS1	0.07755943
AZGP1P1	0.07751487
MGAT4C	0.07751313
SERPINB10	0.07746138
RRN3P1	0.07744358333333333
ATP6V1G3	0.07742048
DAPP1	0.0773935325
DRD1	0.0773723
NUDT9P1	0.07729715
KDELC1	0.07724188
TAS2R14	0.07723588333333334
B4GALT1	0.07711410666666665
S100A7A	0.077096045
LAT	0.077073245
C19orf12	0.07698142
ADARB2	0.07697604499999999
INO80D	0.07694744166666666
ZBTB37	0.07687196333333333
ZFP1	0.07687052333333333
S100PBP	0.07684617499999999
IFNA8	0.07684041
GABRA5	0.07670811
TMEFF2	0.076667
TBCK	0.07666519
NR1D2	0.07666155499999999
CGA	0.07664605
APOF	0.07660882
POU6F2	0.07660852
LOR	0.07660207
NR0B2	0.0766008
CLOCK	0.076527475
CFAP54	0.07637196
SLC25A46	0.07633333
SEPT7P2	0.07625394
AATK	0.07623326
C3orf33	0.07623218
GLB1L3	0.076154135
ZNF345	0.076138825
NEU3	0.07610126
TBX18-AS1	0.0760508
RSRC2	0.07594703
SEC23A	0.07594418
BCAM	0.075907425
SCARB2	0.0758012475
CDX4	0.07574294
ARL2	0.0756946
NLGN4Y	0.07559818
ASIC4	0.07553774
PDE6A	0.07549797
RPL3	0.07538759
MRPL34	0.07531809
MAPK8	0.07531311399999999
AKAP10	0.07530831
MARCH6	0.07528967833333333
FRS3	0.07528828
IGHV5-78	0.07526415
STX17	0.075242622
SECTM1	0.07523615
LRRC25	0.07523201
OR8B8	0.0752129
MESP1	0.07513000666666667
PPIL4	0.07512138
LRTM2	0.07511688
DCUN1D1	0.07509815833333333
AGAP3	0.07507758333333334
C1orf68	0.07502556999999999
IFNW1	0.07501354
GPATCH1	0.07493737
PPP1CC	0.07492702
NEK3	0.074903205
AFMID	0.07479005
KSR2	0.07478214
CASP9	0.07477388
LZTS2	0.0747738075
DCAF5	0.074772026
OGFRL1	0.07474310666666668
GUSBP2	0.07467628
ENTPD6	0.07466958
LRRK1	0.07461871499999999
HESX1	0.07460597
SFRP5	0.07459491
PXDN	0.07454919
EBF2	0.07452145
DLL3	0.074481715
RPP30	0.074426665
TSPAN16	0.07438795666666667
LYRM7	0.0743215025
SPECC1L	0.07429006
EFCAB14	0.07428751857142857
LEXM	0.0742724
MLF1	0.07426328666666666
GIF	0.07423882
CAPG	0.07417952
FXYD7	0.07415228
SLC17A2	0.07412399
NGFR	0.0740512
C3orf14	0.074017895
GPLD1	0.07401334333333334
TRAM1L1	0.07399987
PCBP1-AS1	0.07396908625
PPWD1	0.07396638
ULK1	0.07391107
KANK1	0.07388458333333332
GP6	0.0738829
ZNF551	0.0738573
RAD1	0.07382889000000001
PLEKHG5	0.07379075999999998
CORO1A	0.0737093
TMEM217	0.07363575
MAGEA1	0.07362979
KCNK15-AS1	0.07361608
RIF1	0.0736159811111111
C17orf99	0.07358357
HEMK1	0.07353960000000001
COLEC10	0.07349484
ZBTB14	0.073474495
PRORSD1P	0.07343677
CHRNA5	0.07342647
ZNF84	0.073361445
ADRA2B	0.0733463
RNASE11	0.07332968
TACR1	0.073259575
BRE	0.07323632
ZBTB48	0.07318483
LBX1	0.07318321
IRF4	0.07318317666666667
RBM33	0.07310302571428572
RPL9	0.07309606
LYPD6B	0.07308406
BTBD1	0.07306592
INTS6-AS1	0.073061635
ATP6V0D2	0.07302770333333333
SPRED2	0.07302744
TMCO5B	0.0729924
DEFB119	0.07297919
AGO4	0.07287924999999999
SMIM1	0.07287362
CCR3	0.07286045
WFDC3	0.07281071
SLC44A1	0.07278514999999998
TMEM198	0.07268802499999999
RNF2	0.07263871
TXNRD2	0.07262351
BRD7P3	0.072621785
IL10RB-AS1	0.07256343
USH2A	0.07254454
SLC22A18AS	0.07253291
NEURL1	0.07247746499999999
HCN2	0.072430075
APCDD1L-AS1	0.07242034
FLJ38773	0.07229846
BBS7	0.07227643
FTCD	0.072266585
CD226	0.07217626
FOXR2	0.0721536
PROX2	0.07209496
PTPRH	0.07205267
NGLY1	0.07198281499999999
SMIM17	0.07194983
SMC5-AS1	0.07194874
ITFG1	0.07191463399999999
SNUPN	0.07190665
AMOTL1	0.071843455
PERM1	0.07182736
SIK2	0.0717945175
NPBWR1	0.07169627
CYP2F1	0.07164471
ZNF333	0.07154082333333334
ZC3HAV1L	0.071511395
USP2-AS1	0.07139886
TRAV12-2	0.0712694
CLCA2	0.0712583775
ANP32C	0.07125225
ADAM17	0.07123058666666666
MGMT	0.07122218
ACSM2A	0.07121058499999999
ZYG11A	0.07120839
TAMM41	0.07117427333333333
HUWE1	0.071171206
TCHH	0.0711515
B3GNT3	0.07113126
ZNF407	0.0709930325
IL17C	0.07082975
HGFAC	0.07079363
TAAR3	0.07073768
PHF6	0.070724575
ANGPTL6	0.07071283
CATX-1	0.070679935
GNA11	0.07063839
SATB1-AS1	0.07058812
ZIM3	0.07057304
AGTPBP1	0.07056847499999999
FFAR2	0.07055375
ARMC8	0.07055108666666667
SLC34A1	0.07047548000000001
ESYT3	0.07037957333333333
POLM	0.07033237
SDCBPP2	0.07026271
NPBWR2	0.07023129
CREB3L2	0.07020838666666666
ANKRD13D	0.07012456
POLR3F	0.07005594
MALRD1	0.07001967
IL13	0.07000937
NKAIN3	0.06997851
TEKT3	0.06993713
FCAMR	0.06992384
TMEM92-AS1	0.06986397999999999
PBX2	0.0698416825
ARID4B	0.069817455
AMELY	0.06975689
LNPEP	0.06972203399999999
MRPL41	0.06967585600000001
EVX1	0.06964307
ADTRP	0.06962671
MAMDC2-AS1	0.069609915
SULT2A1	0.069530815
IL1F10	0.06951723
TDRD1	0.06949496
PML	0.069408979
SYT7	0.069385944
CDH15	0.069350175
EAF1	0.06933644
ARHGAP42	0.06933190333333333
NDST1	0.06930895000000001
RPL41	0.06929208
VN1R108P	0.069282560000000007
ELF2	0.06924446666666666
GIMAP5	0.06919511
KCTD20	0.06914616666666668
ASXL1	0.06904333166666667
FAHD2A	0.06900819750000001
PMP2	0.06889946
GUCA2B	0.06887816
LZTR1	0.06878373
FAM96B	0.06874917
PCSK1	0.06874805
TUBG2	0.06867874
ARHGAP10	0.0686637
CCSER1	0.06859341
SDHD	0.06859098
DYNC1LI2	0.068471645
TAPT1-AS1	0.06845313
MED25	0.068403565
LRRC4	0.06837145
PDILT	0.0683215
FAM224A	0.06827865
CPLX2	0.06821932
SPTA1	0.06821694
RBCK1	0.06813149666666667
DEPDC5	0.06808464
YY1AP1	0.06807667
SLC30A10	0.06803574
ZDHHC17	0.06798939333333334
MDGA1	0.0679819
DNAJC12	0.06795981666666667
RSG1	0.067928625
ZNF543	0.06783563
FRY-AS1	0.06780516
THAP7-AS1	0.067767115
TTC7A	0.0676798225
MGC4859	0.06767839
STMN3	0.067598895
OTUD4	0.067561935
TUSC2	0.067506395
CUL9	0.06745479
ZNF480	0.06737599
NFKBID	0.06735870666666667
SBNO2	0.067324075
CPAMD8	0.06732071
GABRA6	0.0671194
MGAT4EP	0.0670489
OR7E156P	0.0670442
IRF2BP1	0.0670103
ZP1	0.06697071
ZNF358	0.06694236
DERL1	0.0669120525
SH3GL1P1	0.06689534
DHDH	0.06682519
NT5C2	0.06675099500000001
TEX43	0.06663922
RHBDF1	0.06659029000000001
RPL15	0.0665301
NSFL1C	0.06650222166666667
ZFP42	0.06650094000000001
TTF1	0.06648223
PPP3CC	0.066459974
MIR17HG	0.06633943
MLXIPL	0.06631299
CAPN10-AS1	0.06630765
VN1R4	0.06624528
AADACL2	0.06620037
TMEM31	0.066169
MSTN	0.06613474
FBXO3	0.0660105
TCTA	0.06600236
BCL6B	0.0659770375
ZNF226	0.065919085
NEK9	0.06590283333333334
EMSY	0.06590269666666666
TPRKB	0.06590228
TNPO1	0.065701169
CLYBL-AS2	0.06569795
RGMB-AS1	0.06564958
GPR25	0.06564755
S100A12	0.06563875
HNF1A	0.06552714999999999
C8orf58	0.065524695
MIXL1	0.065465110000000007
FCRL3	0.06546426
TPP2	0.065461775
MGC10814	0.06545546
PRKCG	0.06542336
ERMAP	0.0654221
KNDC1	0.06527131333333333
PRM3	0.06524828
GABPA	0.06521501
GSTO1	0.065209655
SGCB	0.0651261875
FAH	0.06512243000000001
TCIRG1	0.0651168
NGEF	0.065060445
SLC6A12	0.06501458
PIK3CD-AS1	0.0650106
ZNF771	0.064995568
ST3GAL2	0.064974652
MTERF2	0.06496015
MAGEB18	0.06495416
ZNF449	0.06485431
SLC22A3	0.06479320499999999
RPL27	0.06475972
PQLC3	0.06474328333333333
EIF3L	0.06469718
NCKAP5L	0.064696
KIF17	0.06456937
PLA2G4E-AS1	0.064543225
BICD1	0.06453101833333334
SLC25A3	0.064493705
MIRLET7BHG	0.064450755
CDCA7L	0.06443097
HNRNPDL	0.064410625
SKP1	0.064369275
RBM18	0.06429033666666667
LURAP1L-AS1	0.06424632
DNAJC21	0.06422849428571428
BEND6	0.06422372000000001
CWC25	0.06420395000000001
CTDSP1	0.06416683
EIF4ENIF1	0.064147035
AGAP2	0.06412161666666667
METTL23	0.06405361
C9orf172	0.06394899
MAB21L2	0.063944745
ATP6AP1L	0.06391777
KRTAP9-3	0.06385813
TTLL11	0.06384334666666666
MED26	0.06362474666666668
ZBTB25	0.06361433
AVP	0.06361287
MPC1	0.06358374
IGSF22	0.06356218
RALB	0.06355103000000001
HECW1-IT1	0.0635125
ANXA7	0.063470145
GTDC1	0.06345542800000001
PTDSS1	0.06344151
COX15	0.06334447
SLC9A3	0.06322053
CCL17	0.06319432
FAM109A	0.06317731
MAPKBP1	0.06317161
CNTNAP4	0.06316920250000001
SYN2	0.06315704600000001
FAM222A-AS1	0.06312181
CLEC4C	0.06308601999999999
TMEM5	0.06304171
ZNF614	0.06287294
NRDE2	0.06286458666666667
TBX6	0.06282839
WFDC11	0.06273686
CEP104	0.06271579666666666
RTFDC1	0.062570794
VPS9D1-AS1	0.06249872
FBXW5	0.06248486
FAM160B1	0.06237693000000001
PLD4	0.062373015000000004
TUSC5	0.06236481
TMEM178B	0.062350626666666666
RBM7	0.06229764
WDTC1	0.06225136333333333
CDK5R1	0.062248895
KRTAP4-5	0.06222417
CCS	0.06220397
TRAPPC2L	0.06215328333333334
NYX	0.062129315
SNRPN	0.06212455
TUSC3	0.062107458
HPF1	0.0620985
TRIM68	0.06204649
MYCNUT	0.06204447
IFNGR2	0.06198878
JAK2	0.061980520000000004
PHF11	0.06197838
PIGP	0.06197821
CDC27	0.0619258175
MST1L	0.061920055
B3GAT2	0.061919760000000004
LAMA5-AS1	0.06179555
GRIPAP1	0.06171683
LMX1B	0.06169385
KRR1	0.06168311
PRPF40B	0.06167425
FAM50A	0.06167027
CDK15	0.06166972999999999
MEF2C-AS1	0.0616349
ATP13A4-AS1	0.06155604
CYP51A1-AS1	0.06151325
ZNF326	0.0614994225
GABRG3-AS1	0.06143099
MRGPRX1	0.06142832
EIF3C	0.06133195
SETX	0.06132455666666667
TGM1	0.06101654
CCDC182	0.06098223
POLDIP3	0.06092585
SIK3	0.060914278333333335
GAS2	0.06090378
TEX26	0.0608303
CD72	0.0608242
KRI1	0.06080847
LRRCC1	0.06075592
MITD1	0.06072972
KCNH6	0.06070528333333334
ZNF688	0.060701354
ZBTB39	0.0606761
NPAS4	0.060592065
MYCBPAP	0.060578499999999993
MOB2	0.06053438
EIF4E3	0.0605132325
SSTR5	0.06049287
CHCHD7	0.06048353000000001
PCDHGA3	0.060460775
OGFR	0.060442312500000005
AMER1	0.06039237
PPP1R15B	0.06038243
WDR1	0.060318595999999995
FAM227B	0.060306185
GPR6	0.060279135000000005
SMAD3	0.060263340000000006
TH2LCRR	0.060215795
HNF4A-AS1	0.06015738
MMD	0.0601322
PLXNB2	0.060110245
MIR4307HG	0.06010908
GUSBP11	0.059989415000000004
FGF14-AS2	0.059876815
ATF6B	0.05986522333333333
CNIH4	0.059788920000000016
SMIM10L1	0.05976712666666667
MYBPC3	0.05975833
OR10H2	0.05974535
RNF133	0.05973596
RUFY2	0.059713845
ST6GAL1	0.05968105666666667
BEND2	0.05966764
FAM47A	0.05966049
TSNARE1	0.05964607333333333
RABGGTB	0.05963739
TNNI1	0.05962326
STAM	0.05961831
CCDC87	0.05959505
RSL1D1	0.05955059000000001
NLGN3	0.059480750000000006
SWI5	0.05939845
HCG18	0.059345568
GPHA2	0.05932851
C15orf62	0.059320455
PRR9	0.0593141
SPACA1	0.05927342
WDR13	0.059259485
MMP10	0.05922414
BUD13	0.05918644
CLTB	0.05917208499999999
SHOC2	0.05916133
FAM208A	0.05915747666666666
KDM8	0.05910514666666667
MFNG	0.059069236666666664
PRR16	0.05901366000000001
DPM1	0.05898042
PF4V1	0.0589787
LILRA5	0.05891259
C1orf228	0.058905134
CYP2A7P1	0.05889613
SLITRK4	0.058858814999999995
PTPRN	0.05882187
SLC39A12	0.0587501
APOLD1	0.05869433
KLHL10	0.05869397999999999
SLC7A6OS	0.05867377
HR	0.05867000333333333
OOEP	0.05863993
TMEM257	0.05858133
MEGF10	0.05857486333333333
FAM83G	0.0585722
ALPPL2	0.058520105
GOLGA3	0.058512386666666666
ST18	0.05847017250000001
SFTPC	0.058469594
TIMMDC1	0.05836664
DMXL2	0.05829811
IDH1	0.05823670333333333
SSX3	0.0582365
TRIM9	0.058210559999999995
SYT6	0.05819288
KCNH3	0.05815362
TPPP2	0.058120275
TASP1	0.058041235
MGAT5	0.057991079999999993
EN1	0.057971
TRIM44	0.057912493333333336
COL4A3BP	0.0579123125
PDZRN3	0.057880959999999995
C22orf39	0.05787529
COMMD3	0.05782231
C9orf173-AS1	0.057733759999999995
PGAM5	0.057680764999999995
ACAP1	0.05767629333333334
NPY5R	0.05765867
KSR1	0.057652892500000004
SMG7	0.057551258
IMPDH2	0.05748025
MSH4	0.05740898
POLR3H	0.05735029
KISS1	0.05723015
ATP5O	0.05722748333333332
CA6	0.057114625
ZDHHC18	0.05707283
STPG3	0.05705045
RPS6KC1	0.05703964
SLC22A6	0.056993920000000003
BTBD19	0.056991690000000005
BHLHE40	0.056924465
IFNL1	0.05687336
PPP1R2P9	0.05682131
SH2B1	0.056741625000000004
NENF	0.05668021333333333
PRO0471	0.05661886
SC5D	0.056596350000000004
FAM207A	0.05655123
CHST12	0.056549390000000005
FITM2	0.05652456000000001
F2	0.0564106
TBX10	0.056358334999999996
LRIT1	0.05623049
CXorf23	0.05619631
LMBRD2	0.05617172333333333
TRPM1	0.0561558075
FIS1	0.05612315
LBX1-AS1	0.05611569
TESPA1	0.0559981
BCL2	0.0559920075
SPATA13	0.0559747425
ADAM2	0.05581752
SNORA37	0.05580537
SLC26A1	0.055747113333333334
HYAL1	0.05572967
C2orf82	0.05572004
SYN3	0.05566538
TMEM17	0.05557102
A1BG-AS1	0.05550541
ACOT9	0.05548706
TRPV5	0.05544828
DGKB	0.055415455
GPR55	0.055208759999999996
UBN2	0.055203262
CDH19	0.055189873333333334
KIRREL2	0.05509358
IFI27L2	0.0549627
VWA8-AS1	0.05488291
TINAG	0.05488153666666666
ATP8B5P	0.05486915
MTO1	0.054834886
ARPC1B	0.05479442
MAP4K1	0.054792883333333334
MUC4	0.05479153333333333
MMP19	0.054775025
RBFOX3	0.05475551666666666
SGCG	0.05472846
EIF5B	0.05471404333333333
CACNG7	0.05469503
MYH8	0.054677575
MGC27382	0.05466969
PDIA2	0.05466148666666667
C14orf39	0.05463555
USP2	0.0545999175
FOXL1	0.05455983
CLIP1-AS1	0.05454712
DPH6-AS1	0.0545159
IGLL1	0.05449223
LMAN1L	0.05448087
BTRC	0.054450696
ABCB9	0.05444443
TRPC5OS	0.05440899
ZNF214	0.05436631333333333
SIRT5	0.05428474333333333
RND2	0.054279074999999996
CPTP	0.05421492
GAGE1	0.0541939
CIRBP-AS1	0.054169195
C5orf63	0.0541410175
DMRTC2	0.0541238
THOC1	0.05410454
SCG3	0.05410211
HFE	0.054048417333333335
PDZD4	0.05402945
PRG2	0.05395123
APOL5	0.05394744
ZNF500	0.05391671333333333
FBXO2	0.053876645
TNNI3	0.05387144
ADGRE1	0.053847
PTGIR	0.053827915
OR2L2	0.053750726666666665
CTCFL	0.0536867
SNAP91	0.05367246
DNAJC2	0.053497579999999996
MPG	0.05346879
EEF2	0.053461234999999996
PNLIPRP3	0.05345422
CDH22	0.053416784999999994
FGD5-AS1	0.053407825000000006
PDE8B	0.05339099333333333
ZNF416	0.053370755
MYO7B	0.05331083
NACAP1	0.05329852
CYTH3	0.05324189500000001
GABRB1	0.05321445
ELL3	0.05316288
TMEM44-AS1	0.05314435
HCG4	0.05306413
DAZL	0.05306029
EXOC3L4	0.053037775
TMEM104	0.0529563
ZNF853	0.052892855
TOR1AIP2	0.0528813375
ZFP91	0.05286554999999998
CENPB	0.05286146
PRPF8	0.05273479
ACTL7B	0.0526632
RAP1GDS1	0.0526543925
EPB41	0.05263063999999999
TSR2	0.0525915
SLC9A2	0.05254618
ARFGAP2	0.05235539
ITGB3	0.05235481857142857
GPAT2	0.05235261
STARD10	0.05232250333333333
TSHR	0.0523082
MATN1-AS1	0.0521722
TECPR1	0.05216365
CCL19	0.05215262
RSBN1L	0.0521256525
TP53TG3HP	0.05210816
HTR7	0.05209969666666666
C6orf89	0.05205678800000001
CYP11B1	0.05199183
TRIM38	0.05194563
POU2F3	0.051931725000000005
PCYT2	0.051922134999999994
KDM6A	0.0519217525
GNG8	0.05190162
IL5	0.05189183
CBL	0.051880842
FAM184B	0.05183216
GLRA3	0.051824093333333335
DPY19L2P3	0.05182068
MAP3K2	0.051809588571428575
SNAPC5	0.05180008666666667
FKBP15	0.05174716333333334
TJP2	0.051734935
EIF2AK2	0.05168123
ZNF626	0.051660123333333335
PLA2G2E	0.05154553
CPS1-IT1	0.0514957
GPR26	0.051487429999999994
SH3BP5L	0.05145521
NAB2	0.051428385
OR5AK4P	0.051425639999999995
NEUROD6	0.05139237
FANCM	0.0513839775
GPATCH3	0.05137753
OCRL	0.051352575
LUZP1	0.051337497999999995
MDGA2	0.051299815
TSPO	0.05124052
DLG5-AS1	0.051064185
ALKBH3-AS1	0.051015750000000006
FOXJ3	0.050984885
JRK	0.05098082285714286
CUL3	0.050962943333333344
LITAF	0.05092505333333334
SIGLEC8	0.05092356333333334
ZNF24	0.050917913999999995
EMD	0.05091559
MGAM	0.05086621
LYNX1	0.050823225
KMT5C	0.050805329999999996
SNTG2	0.05074826
PATL2	0.05072057
RTN4RL1	0.05069604
FAM3B	0.05067519
CCDC190	0.05063117
IL2RG	0.0505896
MTUS2-AS1	0.05054551
GALNT13	0.05051384666666667
SPRED3	0.05050079
TAPBPL	0.050432075
PITX1	0.05041967
ZCCHC9	0.05038327
HDAC4	0.05037552666666666
CCER1	0.05034462
LYG1	0.05032531
EGFLAM-AS2	0.05027851
PAPOLB	0.050270050000000004
LEMD2	0.05020825
USP26	0.05019652
SLC25A18	0.05017934
PAPOLG	0.050164256000000004
MCL1	0.05000892333333333
NNMT	0.04999979
UBA52	0.04999397
TCP10L	0.049927229999999996
COPG2	0.049823005000000004
CDRT15L2	0.04980938
POU4F3	0.04980477
ZCCHC14	0.04972811333333333
TRIM62	0.049698320000000004
MAPK4	0.04967679
SLC22A7	0.049671006
POLR2J4	0.049604020000000006
ZNF7	0.0495913125
SHC1	0.049583749999999996
RAB22A	0.049504146666666665
CCDC94	0.04947959
ZNF266	0.04925911
FRMD8P1	0.0492464
NECAB2	0.04924483
PRO1596	0.04922579
DLX2	0.049223050000000004
WNT9A	0.049209464999999994
ZNF250	0.049181344999999994
RNF112	0.04913188
